source,dataset,url,local_path,downloaded_at,notes
StatsBomb Open Data,lineups_3754058,https://raw.githubusercontent.com/statsbomb/open-data/master/data/lineups/3754058.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3754058.json,2026-05-28 13:05:30.575674,StatsBomb match lineup (raw JSON)
StatsBomb Open Data,lineups_3754059,https://raw.githubusercontent.com/statsbomb/open-data/master/data/lineups/3754059.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3754059.json,2026-05-28 13:05:30.575674,StatsBomb match lineup (raw JSON)
StatsBomb Open Data,lineups_3754060,https://raw.githubusercontent.com/statsbomb/open-data/master/data/lineups/3754060.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3754060.json,2026-05-28 13:05:30.575674,StatsBomb match lineup (raw JSON)
StatsBomb Open Data,lineups_3754061,https://raw.githubusercontent.com/statsbomb/open-data/master/data/lineups/3754061.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3754061.json,2026-05-28 13:05:30.575674,StatsBomb match lineup (raw JSON)
StatsBomb Open Data,lineups_3754062,https://raw.githubusercontent.com/statsbomb/open-data/master/data/lineups/3754062.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3754062.json,2026-05-28 13:05:30.575674,StatsBomb match lineup (raw JSON)
StatsBomb Open Data,lineups_3754063,https://raw.githubusercontent.com/statsbomb/open-data/master/data/lineups/3754063.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3754063.json,2026-05-28 13:05:30.575674,StatsBomb match lineup (raw JSON)
StatsBomb Open Data,lineups_3754064,https://raw.githubusercontent.com/statsbomb/open-data/master/data/lineups/3754064.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3754064.json,2026-05-28 13:05:30.575674,StatsBomb match lineup (raw JSON)
StatsBomb Open Data,lineups_3754065,https://raw.githubusercontent.com/statsbomb/open-data/master/data/lineups/3754065.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3754065.json,2026-05-28 13:05:30.575674,StatsBomb match lineup (raw JSON)
StatsBomb Open Data,lineups_3754066,https://raw.githubusercontent.com/statsbomb/open-data/master/data/lineups/3754066.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3754066.json,2026-05-28 13:05:30.575674,StatsBomb match lineup (raw JSON)
StatsBomb Open Data,lineups_3754067,https://raw.githubusercontent.com/statsbomb/open-data/master/data/lineups/3754067.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3754067.json,2026-05-28 13:05:30.575674,StatsBomb match lineup (raw JSON)
StatsBomb Open Data,lineups_3754068,https://raw.githubusercontent.com/statsbomb/open-data/master/data/lineups/3754068.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3754068.json,2026-05-28 13:05:30.575674,StatsBomb match lineup (raw JSON)
StatsBomb Open Data,lineups_3754069,https://raw.githubusercontent.com/statsbomb/open-data/master/data/lineups/3754069.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3754069.json,2026-05-28 13:05:30.575674,StatsBomb match lineup (raw JSON)
StatsBomb Open Data,lineups_3754070,https://raw.githubusercontent.com/statsbomb/open-data/master/data/lineups/3754070.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3754070.json,2026-05-28 13:05:30.575674,StatsBomb match lineup (raw JSON)
StatsBomb Open Data,lineups_3754071,https://raw.githubusercontent.com/statsbomb/open-data/master/data/lineups/3754071.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3754071.json,2026-05-28 13:05:30.575674,StatsBomb match lineup (raw JSON)
StatsBomb Open Data,lineups_3754072,https://raw.githubusercontent.com/statsbomb/open-data/master/data/lineups/3754072.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3754072.json,2026-05-28 13:05:30.575674,StatsBomb match lineup (raw JSON)
StatsBomb Open Data,lineups_3754073,https://raw.githubusercontent.com/statsbomb/open-data/master/data/lineups/3754073.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3754073.json,2026-05-28 13:05:30.575674,StatsBomb match lineup (raw JSON)
StatsBomb Open Data,lineups_3754074,https://raw.githubusercontent.com/statsbomb/open-data/master/data/lineups/3754074.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3754074.json,2026-05-28 13:05:30.575674,StatsBomb match lineup (raw JSON)
StatsBomb Open Data,lineups_3754075,https://raw.githubusercontent.com/statsbomb/open-data/master/data/lineups/3754075.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3754075.json,2026-05-28 13:05:30.575674,StatsBomb match lineup (raw JSON)
StatsBomb Open Data,lineups_3754076,https://raw.githubusercontent.com/statsbomb/open-data/master/data/lineups/3754076.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3754076.json,2026-05-28 13:05:30.575674,StatsBomb match lineup (raw JSON)
StatsBomb Open Data,lineups_3754077,https://raw.githubusercontent.com/statsbomb/open-data/master/data/lineups/3754077.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3754077.json,2026-05-28 13:05:30.575674,StatsBomb match lineup (raw JSON)
StatsBomb Open Data,lineups_3754078,https://raw.githubusercontent.com/statsbomb/open-data/master/data/lineups/3754078.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3754078.json,2026-05-28 13:05:30.575674,StatsBomb match lineup (raw JSON)
StatsBomb Open Data,lineups_3754079,https://raw.githubusercontent.com/statsbomb/open-data/master/data/lineups/3754079.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3754079.json,2026-05-28 13:05:30.575674,StatsBomb match lineup (raw JSON)
StatsBomb Open Data,lineups_3754080,https://raw.githubusercontent.com/statsbomb/open-data/master/data/lineups/3754080.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3754080.json,2026-05-28 13:05:30.575674,StatsBomb match lineup (raw JSON)
StatsBomb Open Data,lineups_3754081,https://raw.githubusercontent.com/statsbomb/open-data/master/data/lineups/3754081.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3754081.json,2026-05-28 13:05:30.575674,StatsBomb match lineup (raw JSON)
StatsBomb Open Data,lineups_3754082,https://raw.githubusercontent.com/statsbomb/open-data/master/data/lineups/3754082.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3754082.json,2026-05-28 13:05:30.575674,StatsBomb match lineup (raw JSON)
StatsBomb Open Data,lineups_3754083,https://raw.githubusercontent.com/statsbomb/open-data/master/data/lineups/3754083.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3754083.json,2026-05-28 13:05:30.575674,StatsBomb match lineup (raw JSON)
StatsBomb Open Data,lineups_3754084,https://raw.githubusercontent.com/statsbomb/open-data/master/data/lineups/3754084.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3754084.json,2026-05-28 13:05:30.575674,StatsBomb match lineup (raw JSON)
StatsBomb Open Data,lineups_3754085,https://raw.githubusercontent.com/statsbomb/open-data/master/data/lineups/3754085.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3754085.json,2026-05-28 13:05:30.575674,StatsBomb match lineup (raw JSON)
StatsBomb Open Data,lineups_3754086,https://raw.githubusercontent.com/statsbomb/open-data/master/data/lineups/3754086.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3754086.json,2026-05-28 13:05:30.575674,StatsBomb match lineup (raw JSON)
StatsBomb Open Data,lineups_3754087,https://raw.githubusercontent.com/statsbomb/open-data/master/data/lineups/3754087.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3754087.json,2026-05-28 13:05:30.575674,StatsBomb match lineup (raw JSON)
StatsBomb Open Data,lineups_3754088,https://raw.githubusercontent.com/statsbomb/open-data/master/data/lineups/3754088.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3754088.json,2026-05-28 13:05:30.575674,StatsBomb match lineup (raw JSON)
StatsBomb Open Data,lineups_3754089,https://raw.githubusercontent.com/statsbomb/open-data/master/data/lineups/3754089.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3754089.json,2026-05-28 13:05:30.575674,StatsBomb match lineup (raw JSON)
StatsBomb Open Data,lineups_3754090,https://raw.githubusercontent.com/statsbomb/open-data/master/data/lineups/3754090.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3754090.json,2026-05-28 13:05:30.575674,StatsBomb match lineup (raw JSON)
StatsBomb Open Data,lineups_3754091,https://raw.githubusercontent.com/statsbomb/open-data/master/data/lineups/3754091.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3754091.json,2026-05-28 13:05:30.575674,StatsBomb match lineup (raw JSON)
StatsBomb Open Data,lineups_3754092,https://raw.githubusercontent.com/statsbomb/open-data/master/data/lineups/3754092.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3754092.json,2026-05-28 13:05:30.575674,StatsBomb match lineup (raw JSON)
StatsBomb Open Data,lineups_3754093,https://raw.githubusercontent.com/statsbomb/open-data/master/data/lineups/3754093.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3754093.json,2026-05-28 13:05:30.575674,StatsBomb match lineup (raw JSON)
StatsBomb Open Data,lineups_3754094,https://raw.githubusercontent.com/statsbomb/open-data/master/data/lineups/3754094.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3754094.json,2026-05-28 13:05:30.575674,StatsBomb match lineup (raw JSON)
StatsBomb Open Data,lineups_3754095,https://raw.githubusercontent.com/statsbomb/open-data/master/data/lineups/3754095.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3754095.json,2026-05-28 13:05:30.575674,StatsBomb match lineup (raw JSON)
StatsBomb Open Data,lineups_3754096,https://raw.githubusercontent.com/statsbomb/open-data/master/data/lineups/3754096.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3754096.json,2026-05-28 13:05:30.575674,StatsBomb match lineup (raw JSON)
StatsBomb Open Data,lineups_3754097,https://raw.githubusercontent.com/statsbomb/open-data/master/data/lineups/3754097.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3754097.json,2026-05-28 13:05:30.575674,StatsBomb match lineup (raw JSON)
StatsBomb Open Data,lineups_3754098,https://raw.githubusercontent.com/statsbomb/open-data/master/data/lineups/3754098.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3754098.json,2026-05-28 13:05:30.575674,StatsBomb match lineup (raw JSON)
StatsBomb Open Data,lineups_3754099,https://raw.githubusercontent.com/statsbomb/open-data/master/data/lineups/3754099.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3754099.json,2026-05-28 13:05:30.575674,StatsBomb match lineup (raw JSON)
StatsBomb Open Data,lineups_3754100,https://raw.githubusercontent.com/statsbomb/open-data/master/data/lineups/3754100.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3754100.json,2026-05-28 13:05:30.575674,StatsBomb match lineup (raw JSON)
StatsBomb Open Data,lineups_3754101,https://raw.githubusercontent.com/statsbomb/open-data/master/data/lineups/3754101.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3754101.json,2026-05-28 13:05:30.575674,StatsBomb match lineup (raw JSON)
StatsBomb Open Data,lineups_3754102,https://raw.githubusercontent.com/statsbomb/open-data/master/data/lineups/3754102.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3754102.json,2026-05-28 13:05:30.575674,StatsBomb match lineup (raw JSON)
StatsBomb Open Data,lineups_3754103,https://raw.githubusercontent.com/statsbomb/open-data/master/data/lineups/3754103.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3754103.json,2026-05-28 13:05:30.575674,StatsBomb match lineup (raw JSON)
StatsBomb Open Data,lineups_3754104,https://raw.githubusercontent.com/statsbomb/open-data/master/data/lineups/3754104.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3754104.json,2026-05-28 13:05:30.575674,StatsBomb match lineup (raw JSON)
StatsBomb Open Data,lineups_3754105,https://raw.githubusercontent.com/statsbomb/open-data/master/data/lineups/3754105.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3754105.json,2026-05-28 13:05:30.575674,StatsBomb match lineup (raw JSON)
StatsBomb Open Data,lineups_3754106,https://raw.githubusercontent.com/statsbomb/open-data/master/data/lineups/3754106.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3754106.json,2026-05-28 13:05:30.575674,StatsBomb match lineup (raw JSON)
StatsBomb Open Data,lineups_3754107,https://raw.githubusercontent.com/statsbomb/open-data/master/data/lineups/3754107.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3754107.json,2026-05-28 13:05:30.575674,StatsBomb match lineup (raw JSON)
StatsBomb Open Data,lineups_3754108,https://raw.githubusercontent.com/statsbomb/open-data/master/data/lineups/3754108.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3754108.json,2026-05-28 13:05:30.575674,StatsBomb match lineup (raw JSON)
StatsBomb Open Data,lineups_3754109,https://raw.githubusercontent.com/statsbomb/open-data/master/data/lineups/3754109.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3754109.json,2026-05-28 13:05:30.575674,StatsBomb match lineup (raw JSON)
StatsBomb Open Data,lineups_3754110,https://raw.githubusercontent.com/statsbomb/open-data/master/data/lineups/3754110.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3754110.json,2026-05-28 13:05:30.575674,StatsBomb match lineup (raw JSON)
StatsBomb Open Data,lineups_3754111,https://raw.githubusercontent.com/statsbomb/open-data/master/data/lineups/3754111.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3754111.json,2026-05-28 13:05:30.575674,StatsBomb match lineup (raw JSON)
StatsBomb Open Data,lineups_3754112,https://raw.githubusercontent.com/statsbomb/open-data/master/data/lineups/3754112.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3754112.json,2026-05-28 13:05:30.575674,StatsBomb match lineup (raw JSON)
StatsBomb Open Data,lineups_3754113,https://raw.githubusercontent.com/statsbomb/open-data/master/data/lineups/3754113.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3754113.json,2026-05-28 13:05:30.575674,StatsBomb match lineup (raw JSON)
StatsBomb Open Data,lineups_3754114,https://raw.githubusercontent.com/statsbomb/open-data/master/data/lineups/3754114.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3754114.json,2026-05-28 13:05:30.575674,StatsBomb match lineup (raw JSON)
StatsBomb Open Data,lineups_3754115,https://raw.githubusercontent.com/statsbomb/open-data/master/data/lineups/3754115.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3754115.json,2026-05-28 13:05:30.575674,StatsBomb match lineup (raw JSON)
StatsBomb Open Data,lineups_3754116,https://raw.githubusercontent.com/statsbomb/open-data/master/data/lineups/3754116.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3754116.json,2026-05-28 13:05:30.575674,StatsBomb match lineup (raw JSON)
StatsBomb Open Data,lineups_3754117,https://raw.githubusercontent.com/statsbomb/open-data/master/data/lineups/3754117.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3754117.json,2026-05-28 13:05:30.575674,StatsBomb match lineup (raw JSON)
StatsBomb Open Data,lineups_3754118,https://raw.githubusercontent.com/statsbomb/open-data/master/data/lineups/3754118.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3754118.json,2026-05-28 13:05:30.575674,StatsBomb match lineup (raw JSON)
StatsBomb Open Data,lineups_3754119,https://raw.githubusercontent.com/statsbomb/open-data/master/data/lineups/3754119.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3754119.json,2026-05-28 13:05:30.575674,StatsBomb match lineup (raw JSON)
